longitude,latitude,septic_id_short,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,house_ids
36.332296,32.299835,D5-B2-T9,8,133,132,NST-05-13,"D05-B02-H051,D05-B02-H052,D05-B02-H053,D05-B02-H054,D05-B02-H055,D05-B02-H059"
36.332121,32.299287,D5-B2-T10,4,135,133,NST-05-13,"D05-B02-H047B,D05-B02-H048,D05-B02-H049,D05-B02-H063,D05-B02-H067A"
36.332268,32.299452,D5-B2-T11,4,133,132,NST-05-13,"D05-B02-H043,D05-B02-H050,D05-B02-H060,D05-B02-H061,D05-B02-H062"
36.332542,32.299788,D5-B2-T12,4,174,176,NST-05-13,"D05-B02-H056,D05-B02-H058,D05-B02-H069A,D05-B02-H069B,D05-B02-H070,D05-B02-H071,D05-B02-H072"
36.332599,32.299474,D5-B2-T13,8,174,175,NST-05-13,"D05-B02-H065,D05-B02-H066,D05-B02-H067,D05-B02-H068,D05-B02-H076,D05-B02-H077,D05-B02-H079,D05-B02-H080"
36.332693,32.299484,D5-B2-T14,4,136,134,NST-05-13,"D05-B02-H074,D05-B02-H088,D05-B02-H089,D05-B02-H090"
36.332642,32.299034,D5-B2-T15,4,135,136,NST-05-13,"D05-B02-H081,D05-B02-H082,D05-B02-H083,D05-B02-H084,D05-B02-H085"
36.332852,32.299706,D5-B2-T16,2,135,,NST-05-13,"D05-B02-H073,D05-B02-H091"
36.333043,32.299485,D5-B2-T17,8,135,136,NST-05-13,"D05-B02-H086,D05-B02-H087,D05-B02-H093,D05-B02-H094"
36.333107,32.299084,D5-B2-T18,4,134,136,NST-05-13,"D05-B02-H096,D05-B02-H097,D05-B02-H098,D05-B02-H099"
36.333364,32.299451,D5-B2-T19,4,172,170,NST-05-13,"D05-B02-H092,D05-B02-H095,D05-B02-H100,D05-B02-H101,D05-B02-H102"
36.328118,32.300055,D5-B3-T1,4,135,135,NST-05-01,"D05-B03-H030A,D05-B03-H030B,D05-B03-H031,D05-B03-H032,D05-B03-H033"
36.328502,32.300036,D5-B3-T2,4,136,140,NST-05-01,"D05-B03-H028,D05-B03-H029"
36.328704,32.29995,D5-B3-T3,4,134,134,NST-05-01,"D05-B03-H022,D05-B03-H024,D05-B03-H025,D05-B03-H026,D05-B03-H027"
36.329071,32.29983,D5-B3-T4,4,136,136,NST-05-01,"D05-B03-H019,D05-B03-H020,D05-B03-H021"
36.329097,32.299611,D5-B3-T5,4,136,136,OST-05-05,"D05-B03-H016,D05-B03-H017,D05-B03-H018"
36.329464,32.299553,D5-B3-T6,4,136,133,OST-05-06,"D05-B03-H012,D05-B03-H013,D05-B03-H014,D05-B03-H015"
36.329919,32.299481,D5-B3-T7,4,135,131,OST-05-06,"D05-B03-H008,D05-B03-H011"
36.330475,32.299309,D5-B3-T8,4,130,130,OST-05-06,"D05-B03-H001,D05-B03-H003,D05-B03-H004,D05-B03-H005"
36.330664,32.299267,D5-B3-T9,2,127,,OST-05-06,D05-B03-H002
36.330859,32.299183,D5-B4-T1,8,131,133,,"D05-B04-H001,D05-B04-H002,D05-B04-H003,D05-B04-H004A,D05-B04-H004B"
36.331259,32.299114,D5-B4-T2,4,167,170,OST-05-12,"D05-B04-H006,D05-B04-H008,D05-B04-H009,D05-B04-H010,D05-B04-H011,D05-B04-H012"
36.331589,32.299009,D5-B4-T3,4,159,161,OST-05-12,"D05-B04-H013,D05-B04-H014,D05-B04-H015,D05-B04-H016,D05-B04-H017,D05-B04-H019A,D05-B04-H019B"
36.332033,32.298858,D5-B4-T4,2,130,,NST-05-17,D05-B04-H019C
36.332051,32.298687,D5-B4-T5,8,170,168,NST-05-17,"D05-B04-H018A,D05-B04-H018B,D05-B04-H019D,D05-B04-H020,D05-B04-H022"
36.332446,32.298709,D5-B4-T6,4,135,134,NST-05-17,"D05-B04-H023A,D05-B04-H023B,D05-B04-H024A,D05-B04-H024B"
36.332656,32.298637,D5-B4-T7,8,165,164,NST-05-17,"D05-B04-H025,D05-B04-H026,D05-B04-H027,D05-B04-H028,D05-B04-H029,D05-B04-H030,D05-B04-H032"
36.333035,32.298484,D5-B4-T8,4,173,171,NST-05-17,"D05-B04-H034,D05-B04-H035,D05-B04-H036"
36.328208,32.299669,D5-B5-T1,8,133,134,OST-05-05,"D05-B05-H044,D05-B05-H045,D05-B05-H046,D05-B05-H047,D05-B05-H048,D05-B05-H049,D05-B05-H050,D05-B05-H051,D05-B05-H052"
36.328588,32.299294,D5-B5-T2,4,135,134,OST-05-05,"D05-B05-H037,D05-B05-H040,D05-B05-H042,D05-B05-H043A,D05-B05-H043B"
36.32899,32.299437,D5-B5-T3,4,133,132,,"D05-B05-H036,D05-B05-H038,D05-B05-H039"
36.329147,32.29938,D5-B5-T4,4,175,180,OST-05-05,"D05-B05-H032,D05-B05-H033,D05-B05-H034,D05-B05-H035"
36.32948,32.299236,D5-B5-T5,4,131,140,OST-05-05,"D05-B05-H025,D05-B05-H027,D05-B05-H028,D05-B05-H029,D05-B05-H031"
36.329711,32.299125,D5-B5-T6,8,133,135,OST-05-05,"D05-B05-H017,D05-B05-H018,D05-B05-H020,D05-B05-H021,D05-B05-H023,D05-B05-H024,D05-B05-H026"
36.330097,32.299028,D5-B5-T7,4,130,132,OST-05-05,"D05-B05-H011,D05-B05-H012,D05-B05-H014,D05-B05-H015,D05-B05-H016"
36.330262,32.298952,D5-B5-T8,4,140,135,OST-05-05,"D05-B05-H004,D05-B05-H008,D05-B05-H010"
36.330554,32.298861,D5-B5-T9,8,135,137,OST-05-05,"D05-B05-H001,D05-B05-H002,D05-B05-H003,D05-B05-H006"
36.330896,32.298773,D5-B6-T1,4,173,171,OST-05-12,"D05-B05-H001,D05-B05-H002,D05-B05-H003,D05-B05-H004,D05-B05-H005,D05-B05-H007"
36.331097,32.298756,D5-B6-T2,4,139,140,OST-05-12,"D05-B05-H008,D05-B05-H009,D05-B05-H010,D05-B05-H011,D05-B05-H012"
36.331472,32.29862,D5-B6-T3,8,173,173,OST-05-12,"D05-B05-H013A,D05-B05-H013B,D05-B05-H014,D05-B05-H015,D05-B05-H016,D05-B05-H017,D05-B05-H018,D05-B05-H019"
36.331737,32.298511,D5-B6-T4,8,174,173,OST-05-12,"D05-B05-H020,D05-B05-H021,D05-B05-H022,D05-B05-H023,D05-B05-H024,D05-B05-H025,D05-B05-H026,D05-B05-H027"
36.332038,32.298344,D5-B6-T5,8,174,172,NST-05-17,"D05-B05-H028,D05-B05-H029,D05-B05-H030,D05-B05-H031"
36.33218,32.298295,D5-B6-T6,4,167,165,NST-05-17,"D05-B05-H032A,D05-B05-H032B,D05-B05-H033,D05-B05-H035,D05-B05-H036"
36.332417,32.298206,D5-B6-T7,4,140,143,NST-05-17,"D05-B05-H037A,D05-B05-H037B,D05-B05-H038A,D05-B05-H038B"
36.332626,32.298176,D5-B6-T8,2,135,,NST-05-17,"D05-B05-H039,D05-B05-H040"
36.32798,32.299112,D5-B7-T1,4,134,136,OST-05-05,"D05-B07-H050,D05-B07-H051,D05-B07-H052,D05-B07-H053"
36.328321,32.299002,D5-B7-T2,4,135,134,OST-05-05,"D05-B07-H044,D05-B07-H046,D05-B07-H047,D05-B07-H048,D05-B07-H049"
36.328421,32.298659,D5-B7-T3,4,168,169,,"D05-B07-H040,D05-B07-H041,D05-B07-H042,D05-B07-H043"
36.328532,32.29863,D5-B7-T4,4,134,130,OST-05-04,"D05-B07-H036,D05-B07-H037,D05-B07-H038,D05-B07-H039,D05-B07-H047"
36.328841,32.298876,D5-B7-T5,4,134,134,OST-05-05,"D05-B07-H031,D05-B07-H033,D05-B07-H034,D05-B07-H035"
36.329265,32.298706,D5-B7-T6,4,134,136,OST-05-05,"D05-B07-H024,D05-B07-H025B,D05-B07-H026,D05-B07-H027,D05-B07-H028,D05-B07-H029"
36.329506,32.298535,D5-B7-T7,4,134,130,OST-05-05,"D05-B07-H017,D05-B07-H018,D05-B07-H022,D05-B07-H025A"
36.32967,32.29864,D5-B7-T8,2,173,,OST-05-05,"D05-B07-H020,D05-B07-H021"
36.329776,32.298559,D5-B7-T9,8,175,175,OST-05-05,"D05-B07-H010,D05-B07-H011,D05-B07-H012,D05-B07-H013,D05-B07-H014,D05-B07-H015,D05-B07-H016"
36.330108,32.298458,D5-B7-T10,4,138,135,OST-05-05,"D05-B07-H001,D05-B07-H002,D05-B07-H003,D05-B07-H006,D05-B07-H007,D05-B07-H008,D05-B07-H009"
36.330612,32.29831,D5-B8-T1,8,170,172,NST-05-10,"D05-B08-H001,D05-B08-H002,D05-B08-H003,D05-B08-H004,D05-B08-H005,D05-B08-H006,D05-B08-H007"
36.3309,32.298249,D5-B8-T2,8,170,171,NST-05-10,"D05-B08-H009,D05-B08-H010,D05-B08-H011,D05-B08-H012,D05-B08-H013,D05-B08-H014,D05-B08-H015B"
36.331108,32.297853,D5-B8-T3,8,170,171,NST-05-10,"D05-B08-H015A,D05-B08-H016,D05-B08-H017,D05-B08-H018,D05-B08-H019,D05-B08-H020,D05-B08-H021"
36.331297,32.297757,D5-B8-T4,2,175,,NST-05-10,"D05-B08-H022,D05-B08-H023"
36.331662,32.297611,D5-B8-T5,4,169,170,NST-05-10,"D05-B08-H024,D05-B08-H025,D05-B08-H026,D05-B08-H027,D05-B08-H028,D05-B08-H029"
36.332088,32.29785,D5-B8-T6,8,170,170,NST-05-17,"D05-B08-H030,D05-B08-H031A,D05-B08-H031B,D05-B08-H032,D05-B08-H033,D05-B08-H034,D05-B08-H036,D05-B08-H037"
36.332469,32.297738,D5-B8-T7,2,132,,NST-05-17,"D05-B08-H038A,D05-B08-H038B,D05-B08-H039,D05-B08-H040"
36.332771,32.297373,D5-B8-T8,2,170,,NST-05-17,D05-B08-H041
36.327539,32.298654,D5-B9-T1,2,170,,,"D05-B09-H045,D05-B09-H046"
36.32778,32.298259,D5-B9-T2,4,134,133,OST-05-04,"D05-B09-H036,D05-B09-H037,D05-B09-H042"
36.328015,32.298638,D5-B9-T3,4,132,132,OST-05-04,"D05-B09-H038,D05-B09-H039,D05-B09-H040,D05-B09-H044"
36.32807,32.298187,D5-B9-T4,4,168,172,OST-05-04,"D05-B09-H024,D05-B09-H027,D05-B09-H028,D05-B09-H029,D05-B09-H030,D05-B09-H031,D05-B09-H033"
36.32835,32.298492,D5-B9-T5,2,171,,,"D05-B09-H026,D05-B09-H032"
36.328362,32.298126,D5-B9-T6,2,168,,,D05-B09-H023
36.328634,32.29831,D5-B9-T7,4,134,135,OST-05-04,"D05-B09-H020,D05-B09-H021,D05-B09-H022,D05-B09-H025"
36.328919,32.298244,D5-B9-T8,4,133,135,OST-05-04,"D05-B09-H015,D05-B09-H016,D05-B09-H017,D05-B09-H018,D05-B09-H019"
36.329053,32.297835,D5-B9-T9,4,132,130,OST-05-04,"D05-B09-H010A,D05-B09-H011,D05-B09-H012,D05-B09-H013,D05-B09-H014"
36.329242,32.297792,D5-B9-T10,4,134,133,OST-05-04,"D05-B09-H005,D05-B09-H006,D05-B09-H009,D05-B09-H010B"
36.329536,32.29804,D5-B9-T11,4,135,138,OST-05-04,"D05-B09-H004A,D05-B09-H004B,D05-B09-H007,D05-B09-H008"
36.33001,32.297928,D5-B9-T12,4,136,136,OST-05-04,"D05-B09-H001,D05-B09-H002,D05-B09-H003,D05-B09-H004C,D05-B09-H004D"
36.330126,32.29748,D5-B10-T1,4,173,171,,"D05-B10-H001,D05-B10-H002,D05-B10-H003,D05-B10-H004,D05-B10-H005,D05-B10-H006"
36.330578,32.297777,D5-B10-T2,4,174,173,NST-05-10,"D05-B10-H007,D05-B10-H008,D05-B10-H009,D05-B10-H010,D05-B10-H011,D05-B10-H016A"
36.330512,32.297386,D5-B10-T3,2,170,,,"D05-B10-H013,D05-B10-H014"
36.330843,32.297689,D5-B10-T4,2,165,,NST-05-10,"D05-B10-H016B,D05-B10-H017A,D05-B10-H017B"
36.331069,32.297563,D5-B10-T5,4,169,170,NST-05-10,"D05-B10-H018,D05-B10-H019,D05-B10-H020,D05-B10-H022,D05-B10-H023,D05-B10-H024"
36.331309,32.29761,D5-B10-T6,4,171,171,NST-05-10,"D05-B10-H025,D05-B10-H026,D05-B10-H027,D05-B10-H028,D05-B10-H029,D05-B10-H030"
36.331414,32.297077,D5-B10-T7,8,170,172,,"D05-B10-H031,D05-B10-H032,D05-B10-H033,D05-B10-H035,D05-B10-H036,D05-B10-H037,D05-B10-H039A"
36.331953,32.297252,D5-B10-T8,8,170,174,NST-05-17,"D05-B10-H038,D05-B10-H039,D05-B10-H040,D05-B10-H041,D05-B10-H042,D05-B10-H043,D05-B10-H044A,D05-B10-H046A,D05-B10-H047"
36.332221,32.297143,D5-B10-T9,4,173,171,NST-05-17,"D05-B10-H044B,D05-B10-H046B,D05-B10-H048,D05-B10-H049"
36.332213,32.296801,D5-B10-T10,4,174,173,,"D05-B10-H051A,D05-B10-H051B,D05-B10-H052,D05-B10-H053,D05-B10-H054"
36.332569,32.296693,D5-B10-T11,8,172,171,,"D05-B10-H058,D05-B10-H059A,D05-B10-H059B,D05-B10-H060,D05-B10-H061"
36.332744,32.297104,D5-B10-T12,2,170,,NST-05-17,"D05-B10-H057,D05-B10-H062"
36.327548,32.298076,D5-B11-T1,4,173,170,,"D05-B11-H040,D05-B11-H042A,D05-B11-H042B"
36.327546,32.297831,D5-B11-T2,4,167,171,NST-05-02,"D05-B11-H033,D05-B11-H038,D05-B11-H039,D05-B11-H041"
36.327859,32.297761,D5-B11-T3,2,171,,,"D05-B11-H031,D05-B11-H035"
36.328213,32.297806,D5-B11-T4,4,165,165,,"D05-B11-H016,D05-B11-H024,D05-B11-H025,D05-B11-H027,D05-B11-H028,D05-B11-H030"
36.328606,32.297474,D5-B11-T5,4,135,132,NST-05-02,"D05-B11-H017,D05-B11-H019,D05-B11-H020,D05-B11-H021"
36.328881,32.297652,D5-B11-T6,4,174,173,,"D05-B11-H014,D05-B11-H016,D05-B11-H018"
36.329056,32.297274,D5-B11-T7,4,177,175,NST-05-02,"D05-B11-H010,D05-B11-H011,D05-B11-H012,D05-B11-H013,D05-B11-H015"
36.329646,32.297371,D5-B11-T8,4,174,172,,"D05-B11-H005A,D05-B11-H006,D05-B11-H007,D05-B11-H008A,D05-B11-H008B"
36.329747,32.297357,D5-B11-T9,4,173,174,,"D05-B11-H001,D05-B11-H002,D05-B11-H003,D05-B11-H004,D05-B11-H005B"
36.330073,32.296982,D5-B12-T1,2,170,,,"D05-B12-H001,D05-B12-H002,D05-B12-H003"
36.330538,32.297059,D5-B12-T2,8,172,175,,"D05-B12-H004,D05-B12-H005,D05-B12-H006,D05-B12-H007,D05-B12-H010,D05-B12-H046"
36.330911,32.296624,D5-B12-T3,8,171,171,NST-05-16,"D05-B12-H009,D05-B12-H011,D05-B12-H012A,D05-B12-H012B,D05-B12-H013,D05-B12-H014,D05-B12-H016A,D05-B12-H016B"
36.331173,32.296528,D5-B12-T4,8,170,170,NST-05-16,"D05-B12-H015,D05-B12-H017,D05-B12-H018,D05-B12-H019,D05-B12-H020"
36.331667,32.296343,D5-B12-T5,8,170,172,NST-05-16,"D05-B12-H021,D05-B12-H022,D05-B12-H023,D05-B12-H026,D05-B12-H028,D05-B12-H030A,D05-B12-H030B,D05-B12-H031,D05-B12-H032,D05-B12-H033,D05-B12-H034,D05-B12-H035"
36.33223,32.296133,D5-B12-T6,8,170,172,NST-05-16,"D05-B12-H036,D05-B12-H037,D05-B12-H039,D05-B12-H041A,D05-B12-H041B,D05-B12-H043,D05-B12-H044"
36.327295,32.297403,D5-B13-T1,4,171,174,NST-05-02,"D05-B13-H030,D05-B13-H031,D05-B13-H035"
36.327426,32.29754,D5-B13-T2,4,174,171,NST-05-02,"D05-B13-H032,D05-B13-H033A,D05-B13-H033B,D05-B13-H034"
36.327782,32.297427,D5-B13-T3,8,134,136,NST-05-02,"D05-B13-H024,D05-B13-H025,D05-B13-H026,D05-B13-H027,D05-B13-H028,D05-B13-H029"
36.328157,32.297258,D5-B13-T4,4,136,138,NST-05-02,"D05-B13-H017B,D05-B13-H019,D05-B13-H021,D05-B13-H022,D05-B13-H023"
36.328608,32.297065,D5-B13-T5,4,165,164,NST-05-02,"D05-B13-H012,D05-B13-H013,D05-B13-H014,D05-B13-H015,D05-B13-H016"
36.329003,32.296909,D5-B13-T6,4,170,171,NST-05-02,"D05-B13-H007,D05-B13-H008,D05-B13-H009,D05-B13-H010"
36.329146,32.296549,D5-B13-T7,8,170,169,NST-05-02,"D05-B13-H001,D05-B13-H002,D05-B13-H004,D05-B13-H005,D05-B13-H006,D05-B13-H017A"
36.329808,32.29628,D5-B14-T1,4,174,174,OST-05-11,"D05-B14-H001,D05-B14-H002,D05-B14-H003,D05-B14-H004,D05-B14-H005,D05-B14-H006A,D05-B14-H006B"
36.330195,32.296255,D5-B14-T2,8,165,165,OST-05-11,"D05-B14-H006B,D05-B14-H007,D05-B14-H008A,D05-B14-H008B,D05-B14-H009,D05-B14-H010,D05-B14-H011,D05-B14-H012,D05-B14-H013"
36.330606,32.296096,D5-B14-T3,4,166,163,OST-05-11,"D05-B14-H014,D05-B14-H015,D05-B14-H016,D05-B14-H018,D05-B14-H020"
36.330782,32.29603,D5-B14-T4,8,170,170,OST-05-11,"D05-B14-H021,D05-B14-H022,D05-B14-H023,D05-B14-H024,D05-B14-H025"
36.33119,32.295885,D5-B14-T5,8,135,138,NST-05-16,"D05-B14-H026,D05-B14-H027,D05-B14-H028,D05-B14-H029A,D05-B14-H029B,D05-B14-H029C,D05-B14-H030,D05-B14-H033"
36.33145,32.295803,D5-B14-T6,8,170,170,NST-05-16,"D05-B14-H031,D05-B14-H034,D05-B14-H035,D05-B14-H037,D05-B14-H038,D05-B14-H039,D05-B14-H040"
36.332114,32.295692,D5-B14-T7,2,167,,NST-05-16,D05-B14-H041
36.327029,32.296764,D5-B15-T1,2,171,,,"D05-B15-H036A,D05-B15-H039,D05-B15-H040,D05-B15-H042"
36.327398,32.296836,D5-B15-T2,8,166,167,OST-05-03,"D05-B15-H033,D05-B15-H034,D05-B15-H035,D05-B15-H036B,D05-B15-H037"
36.32793,32.296687,D5-B15-T3,2,171,,OST-05-03,D05-B15-H030
36.328065,32.29659,D5-B15-T4,8,168,172,OST-05-03,"D05-B15-H020,D05-B15-H021,D05-B15-H022A,D05-B15-H023,D05-B15-H024,D05-B15-H025,D05-B15-H026,D05-B15-H029"
36.328295,32.296578,D5-B15-T5,2,166,,OST-05-03,"D05-B15-H022B,D05-B15-H022C"
36.328445,32.296477,D5-B15-T6,4,172,171,OST-05-03,"D05-B15-H014,D05-B15-H015,D05-B15-H018,D05-B15-H019A,D05-B15-H019B"
36.328611,32.296306,D5-B15-T7,4,171,174,OST-05-03,"D05-B15-H009,D05-B15-H010A,D05-B15-H010B,D05-B15-H011,D05-B15-H012,D05-B15-H013"
36.329124,32.296265,D5-B15-T8,8,173,171,OST-05-03,"D05-B15-H001,D05-B15-H004,D05-B15-H005,D05-B15-H006,D05-B15-H007,D05-B15-H008A,D05-B15-H008B"
36.329168,32.295899,D5-B15-T9,2,171,,,"D05-B15-H002,D05-B15-H003"
36.329404,32.295831,D5-B16-T1,4,173,173,OST-05-15,"D05-B16-H001A,D05-B16-H001B,D05-B16-H002,D05-B16-H003"
36.329715,32.295833,D5-B16-T2,4,172,175,OST-05-15,"D05-B16-H004,D05-B16-H005,D05-B16-H006,D05-B16-H007,D05-B16-H008,D05-B16-H010"
36.32988,32.295663,D5-B16-T3,4,172,173,OST-05-15,"D05-B16-H011,D05-B16-H012A,D05-B16-H012B,D05-B16-H012C,D05-B16-H012D,D05-B16-H013"
36.330137,32.295574,D5-B16-T4,4,174,172,OST-05-15,"D05-B16-H014,D05-B16-H015,D05-B16-H016,D05-B16-H018,D05-B16-H019"
36.330351,32.295493,D5-B16-T5,4,172,172,OST-05-15,"D05-B16-H020,D05-B16-H021,D05-B16-H022,D05-B16-H023,D05-B16-H024"
36.330499,32.295452,D5-B16-T6,8,174,173,OST-05-15,"D05-B16-H025,D05-B16-H026,D05-B16-H027,D05-B16-H028,D05-B16-H029,D05-B16-H030,D05-B16-H031"
36.330847,32.295359,D5-B16-T7,4,170,170,OST-05-15,"D05-B16-H032A,D05-B16-H032B,D05-B16-H033,D05-B16-H034,D05-B16-H037"
36.331037,32.295279,D5-B16-T8,4,174,174,OST-05-15,"D05-B16-H035,D05-B16-H036,D05-B16-H038,D05-B16-H039"
36.331345,32.295188,D5-B16-T9,4,170,170,OST-05-15,"D05-B16-H040,D05-B16-H041,D05-B16-H042A,D05-B16-H042B,D05-B16-H043,D05-B16-H044"
36.331771,32.295037,D5-B16-T10,4,165,165,OST-05-15,"D05-B16-H045A,D05-B16-H045B,D05-B16-H046,D05-B16-H047,D05-B16-H048,D05-B16-H049,D05-B16-H050"
36.327088,32.296386,D5-B17-T1,2,168,,,"D05-B17-H039,D05-B17-H040"
36.32701,32.296092,D5-B17-T2,4,171,173,NST-05-08,"D05-B17-H036,D05-B17-H037,D05-B17-H038"
36.32747,32.295907,D5-B17-T3,8,175,173,OST-05-07,"D05-B17-H025,D05-B17-H027,D05-B17-H029,D05-B17-H030,D05-B17-H032,D05-B17-H033,D05-B17-H034,D05-B17-H035"
36.327664,32.295808,D5-B17-T4,2,133,,OST-05-07,D05-B17-H031
36.327801,32.295774,D5-B17-T5,4,175,173,OST-05-07,"D05-B17-H018,D05-B17-H019,D05-B17-H021,D05-B17-H022,D05-B17-H023,D05-B17-H024,D05-B17-H026,D05-B17-H028"
36.328132,32.295638,D5-B17-T6,4,172,167,OST-05-07,"D05-B17-H014,D05-B17-H015,D05-B17-H016,D05-B17-H017"
36.328395,32.295609,D5-B17-T7,4,171,170,OST-05-07,"D05-B17-H006,D05-B17-H008,D05-B17-H009,D05-B17-H012,D05-B17-H013"
36.328658,32.29547,D5-B17-T8,4,173,172,OST-05-07,"D05-B17-H001,D05-B17-H002,D05-B17-H003,D05-B17-H004,D05-B17-H005"
36.329401,32.295366,D5-B18-T1,8,170,170,,"D05-B18-H001A,D05-B18-H001B,D05-B18-H002,D05-B18-H003,D05-B18-H004A,D05-B18-H004B,D05-B18-H005,D05-B18-H006A"
36.329866,32.29548,D5-B18-T2,4,173,173,,"D05-B18-H006B,D05-B18-H007,D05-B18-H008A,D05-B18-H008B,D05-B18-H008C"
36.329901,32.29512,D5-B18-T3,4,174,174,OST-05-15,"D05-B18-H008C,D05-B18-H009,D05-B18-H010,D05-B18-H013,D05-B18-H014,D05-B18-H015"
36.330163,32.29498,D5-B18-T4,4,167,167,OST-05-15,"D05-B18-H016,D05-B18-H017,D05-B18-H018A,D05-B18-H018B,D05-B18-H019,D05-B18-H020A,D05-B18-H020B"
36.33039,32.29488,D5-B18-T5,4,173,173,OST-05-15,"D05-B18-H021,D05-B18-H022,D05-B18-H023,D05-B18-H024,D05-B18-H026,D05-B18-H027,D05-B18-H028,D05-B18-H029"
36.330757,32.294785,D5-B18-T6,8,176,174,OST-05-15,"D05-B18-H025A,D05-B18-H025B,D05-B18-H030,D05-B18-H031,D05-B18-H032,D05-B18-H033,D05-B18-H035,D05-B18-H036"
36.331169,32.294654,D5-B18-T7,4,173,173,OST-05-15,"D05-B18-H038,D05-B18-H039,D05-B18-H040"
36.331529,32.294566,D5-B18-T8,4,170,170,OST-05-15,"D05-B18-H041,D05-B18-H042,D05-B18-H043A,D05-B18-H043B"
36.326849,32.295471,D5-B19-T1,8,171,176,NST-05-08,"D05-B19-H034,D05-B19-H036,D05-B19-H037,D05-B19-H038,D05-B19-H039,D05-B19-H040,D05-B19-H041"
36.327274,32.295319,D5-B19-T2,4,172,173,NST-05-08,"D05-B19-H026,D05-B19-H027,D05-B19-H030,D05-B19-H031,D05-B19-H032"
36.327762,32.295252,D5-B19-T3,8,170,171,NST-05-08,"D05-B19-H016,D05-B19-H017,D05-B19-H021,D05-B19-H022,D05-B19-H023,D05-B19-H024"
36.32826,32.294959,D5-B19-T4,2,171,,NST-05-08,"D05-B19-H007,D05-B19-H011"
36.3286,32.294879,D5-B19-T5,8,174,175,NST-05-08,"D05-B19-H001,D05-B19-H002,D05-B19-H003,D05-B19-H004,D05-B19-H005,D05-B19-H009"
36.329281,32.294599,D5-B20-T1,4,174,174,NST-05-14,"D05-B20-H001,D05-B20-H002,D05-B20-H003,D05-B20-H004A,D05-B20-H004B"
36.329961,32.294576,D5-B20-T2,4,174,174,NST-05-14,"D05-B20-H007,D05-B20-H008,D05-B20-H009,D05-B20-H010,D05-B20-H011,D05-B20-H014"
36.330576,32.294483,D5-B20-T3,4,174,174,NST-05-14,"D05-B20-H015A,D05-B20-H015B,D05-B20-H015C,D05-B20-H015D"
36.331455,32.294432,D5-B20-T4,2,170,,NST-05-14,"D05-B20-H016A,D05-B20-H016B,D05-B20-H016C"
36.325548,32.293319,D5-B21-T1,8,167,172,,"D05-B21-H055A,D05-B21-H055B,D05-B21-H056,D05-B21-H057,D05-B21-H058,D05-B21-H059A,D05-B21-H059B"
36.32585,32.293135,D5-B21-T2,2,171,,,"D05-B21-H061A,D05-B21-H061B"
36.326247,32.293894,D5-B21-T3,4,173,172,,"D05-B21-H043,D05-B21-H044,D05-B21-H052,D05-B21-H053"
36.326534,32.294205,D5-B21-T4,4,174,173,,"D05-B21-H042A,D05-B21-H042B,D05-B21-H051"
36.3264,32.294531,D5-B21-T5,8,171,173,NST-05-08,"D05-B21-H046,D05-B21-H047,D05-B21-H048,D05-B21-H050A,D05-B21-H050B"
36.326733,32.294561,D5-B21-T6,8,171,173,NST-05-08,"D05-B21-H035,D05-B21-H036,D05-B21-H037,D05-B21-H039,D05-B21-H040"
36.327208,32.294558,D5-B21-T7,8,171,170,NST-05-08,"D05-B21-H026,D05-B21-H029,D05-B21-H030,D05-B21-H031,D05-B21-H032,D05-B21-H033,D05-B21-H034A,D05-B21-H034B"
36.327519,32.294502,D5-B21-T8,8,172,170,NST-05-08,"D05-B21-H017,D05-B21-H018,D05-B21-H019,D05-B21-H021,D05-B21-H022,D05-B21-H024,D05-B21-H025"
36.327914,32.294367,D5-B21-T9,8,166,173,NST-05-08,"D05-B21-H009,D05-B21-H010,D05-B21-H013,D05-B21-H015,D05-B21-H016"
36.328368,32.294317,D5-B21-T10,4,170,171,NST-05-08,"D05-B21-H001,D05-B21-H004,D05-B21-H005,D05-B21-H006"
36.329193,32.294207,D5-B22-T1,4,163,165,NST-05-14,"D05-B22-H001,D05-B22-H002,D05-B22-H004,D05-B22-H005,D05-B22-H006"
36.329529,32.294076,D5-B22-T2,4,170,170,NST-05-14,"D05-B22-H007,D05-B22-H008,D05-B22-H009,D05-B22-H010,D05-B22-H011"
36.329955,32.29408,D5-B22-T3,4,159,160,NST-05-14,"D05-B22-H012,D05-B22-H013,D05-B22-H014,D05-B22-H015,D05-B22-H016"
36.334009,32.298619,D6-B1-T1,8,130,,,"D06-B01-H114,D06-B01-H115,D06-B01-H116,D06-B01-H117,D06-B01-H118,D06-B01-H119"
36.334209,32.298913,D6-B1-T2,8,145,,,"D06-B01-H110,D06-B01-H111,D06-B01-H112,D06-B01-H120,D06-B01-H121,D06-B01-H122"
36.334439,32.299194,D6-B1-T3,8,145,,,"D06-B01-H107,D06-B01-H108,D06-B01-H109,D06-B01-H123,D06-B01-H124,D06-B01-H125"
36.334106,32.29833,D6-B1-T4,2.5,,,,"D06-B01-H097,D06-B01-H098"
36.334295,32.298608,D6-B1-T5,8,115,,,"D06-B01-H011,D06-B01-H094,D06-B01-H095,D06-B01-H096,D06-B01-H099,D06-B01-H100"
36.334407,32.29876,D6-B1-T6,8,115,,,"D06-B01-H092,D06-B01-H093,D06-B01-H102,D06-B01-H103"
